,comment_count,view_count,like_count,title,description,channel,tags,categories,duration
256,1300000,67646757,662598,Bibi H - How it is ( wap bap ... ) [Official Video],"""How it is (wap bap)"" AVAILABLE EVERYWHERE NOW: http://wmg.click/BibiH_HowItIsAY *

STORES
Germany:
- Amazon
- Media Markt
- Saturn
- Müller
- Expert
- Medimax
- Weltbild
- jpc.de

Austria:
- Media Markt
- Müller

DOWNLOAD:
- ITunes
- Amazon
- GooglePlay

STREAM:
- Spotify
- AppleMusic
- Deezer
- Napster
- Google

Music by: Sam Sommer
Lyrics by: Sam Sommer | Dave Knight
Produced by: Chinzilla Films
Special thanks to Warner Music Germany

-- | LYRICS | --
Verse 1
It’s late at night I go to bed
But I can’t get no rest
My boyfriend quit I’m almost dead
I’ll have to do my best! 
I’m up and down I feel so fat
I ain’t got no more fizz
Don’t even get to keep the cat
But that’s just how it is! 

Chorus 1
I Sing…
Wap bap wah da de da dah
Dap bap bah da de da dah
Dap bap bah da de da dah dah! 
Wap bap wah da de da dah
Dap bap wah da de da dah
Dap bap Bah da de da dah dah! 

Verse 2
I get up late I stub my toe
I’ve got a few missed calls
I lost my job I didn’t know
And that’s not good at all! 
I get my bag I go outside
Just minding my own biz
I go to pay but my card has been denied
But that’s just how it is! 

Chorus 2
I Sing…
Wap bap wah da de da dah
Dap bap bah da de da dah
Dap bap bah da de da dah dah! 
And everybody sing…
Wap bap wah da de da dah
Dap bap wah da de da dah
Dap bap Bah da de da dah dah

Verse 3
Another week the same old shit
My troubles getting worse
And then I get a bigger hit
Cos someone stole my purse! 
I met a guy he knows my name
He also told me his
And if we want to have some fun 
Well that’s just how it is

Chorus 3

* Product Placement - Special thanks to Warner Music Germany",BibisBeautyPalace,,Music,218
257,21000,67486092,826881,Zara Larsson - Lush Life (Alternate Version),"So Good Available at iTunes: http://smarturl.it/SoGood_iTunes Apple Music: http://smarturl.it/SoGood_AM Spotify: http://smarturl.it/SoGood_Sptfy Google Play: http://smarturl.it/SoGood_GP Amazon Digital: http://smarturl.it/SoGood_Dig Deezer: http://smarturl.it/SoGood_Dzr Soundcloud: http://smarturl.it/SoGood_SC Tidal: http://smarturl.it/SoGood_Tidal  Join Zara Larsson online:  http://www.instagram.com/zaralarsson  https://www.facebook.com/ZaraLarssonOfficial https://twitter.com/zaralarsson http://zaralarsson.se http://www.zaralarssonofficial.com/  http://ten.se http://www.facebook.com/TENmusicgroup  Music video by Zara Larsson performing Lush Life. (C) 2016 Record Company TEN, distributed by Sony Music Entertainment",Zara Larsson,Bad Boys She's Not Me (Pt. 1) Sweden Talang Uncover Never Forget You ZaraLarssonvevo vevo official video music video single album pop alternate version So Good Epic/Record Company TEN Lush Life Pop Zara Larsson,Music,198
258,35000,63883015,835965,Pentakill: Mortal Reminder | Official Music Video - League of Legends,"Video of Pentakill’s “live musical carnage” in Bandle City, performing Mortal Reminder from the new album Grasp of the Undying, recorded in the catacombs of the Shadow Isles.

STREAM FOR FREE HERE:

Pentakill official site: pentakillmusic.com 

Alex ""Scherzo"" Temple – Orchestration on “Mortal Reminder” 
Billy ""The Buck"" Banjoman - Banjos and Slide Gueetars on ""Mortal Reminder""
Bob ""FriendlyRainbow"" DeBelina – Production Coordinator
Christian ""Praeco"" Linke – Executive Producer, Engineer
Eugene ""kyugene"" Kang – Bass Guitars
Jason ""chupacobbler"" Willey aka ProtoShredanoid – Lead Guitars
Joe ""Keytar Dragon"" Atlan – Keyboards, Piano
JORN Lande – Vocals on ""Mortal Reminder"" and ""The Bloodthirster""
F.A.M.E.'S. Macedonian Symphonic Orchestra & Choir – Strings on ""Mortal Reminder""
Mike “PitmanDrums” Pitman – Producer, Drums, Rhythm Guitars, Lead Guitars, Acoustic Guitars, and Synths
Noora Louhimo – Vocals on ""Tear of the Goddess""
Richard “RickyTee” Thomson – Drums, Rhythm Guitars, Acoustic Guitars, Lead Guitars & Synths
Scott Kirkland - Synths on “The Bloodthirster”
Smiley Sean – Drum Recording & Engineering
Viranda ""Viranimal"" Tantula – Producer 

All Music & Lyrics written by Pentakill. 
Engineered and Produced by Riot Games in Los Angeles, CA and London, UK. 
Mixed and Mastered by Jacob Hansen. 

************************************************

Blinded by hate brought by the fall 
As I swear death to all
You will feel my vengeance
As I claim your mortal soul

I will punish and destroy 
Those responsible for this ploy
I will seek a thousand deaths
I will bring a thousand years of war

All that I had taken away
My home is gone, and my love ones slain
For every sleep claims a piece of me 
Every waking moment, every single dream

As the masses came
Like a shadow through this land 
They laid siege to all we ever had
I stood strong, I was honor bound 
I stand defiant, I stand ever proud 
I am the chosen
I am the guardian, the guardian

Now I seek the blood of those 
Who claimed the innocent
I will hunt the enemy to the last
I will banish and rejoice
The final breath of foes
You will see what you have made 
You will see what I have finally become

All that I had laid to the waste
My spirit broken and just memories remain 
For every day claims a piece of me 
Every waking hour claims my inner peace 
My inner peace

As the masses came
Like a shadow through this land 
They laid siege to all we ever had
I stood strong, I was honor bound 
I stand defiant, I stand ever proud
I am the chosen
I am the guardian, the guardian

************************************************

MORE PENTAKILL:

Smite and Ignite (debut album): https://www.youtube.com/playlist?list=PLbAFXJC0J5Gb9hzEYU5buZd4udIuIUheP


MORE RIOT RECORDS:

Tracks and albums from the makers of League of Legends: https://www.youtube.com/user/RiotGamesInc/playlists?shelf_id=23&sort=dd&view=50 


PLAY THE GAME:

Hell yeah you can play as members of the band: https://www.youtube.com/watch?v=BGtROJeMPeE",League of Legends,Riot Games Riot League of Legends League LoL MOBA Pentakill Metal Heavy metal Mordekaiser Yorick Morde Sona Kayle Karthus Jorn Lande Tommy Lee Noora Louhimo F.A.M.E.'S. Macedonian Symphonic Orchestra & Choir Per Johansson Scott Kirkland Smiley Sean Pentakill 2 Pentakill II Rapid Firecannon Blade of the Ruined King Cull Dead Man’s Plate Frozen Heart The Hex Core mk-2 Infinity Edge,Gaming,279
259,2900,63549324,255747,Blackbear - Girls Like U (Tarro Remix),"Blackbear - Girls Like U (Tarro Remix)
🔥 STREAM NOW: https://trapnation.komi.io

Blackbear 
✗ http://soundcloud.com/iamblackbear
✗ http://twitter.com/iamblackbear

Tarro
✗ http://soundcloud.com/tarroofficial
✗ http://twitter.com/tarroofficial

✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#blackbear #tarro #girlslikeu #chillnation #chill #edm #chillmusic #chillremix #remix #music #mix #visualizer",Chill Nation,Blackbear Girls Like U Tarro Remix Blackbear - Girls Like U Blackbear - Girls Like U (Tarro Remix) Future Bass Trap Chill Trap Chill ChillNation TrapNation,Music,181
260,121000,62391805,672044,♪ Screw the Nether (Moves Like Jagger Parody),"♪ Screw the Nether (Moves Like Jagger Parody)  

♪ NEW SONG: How do I craft this Again: http://youtu.be/fcuWKpyUGHo

To celebrate Martyn Littlewood joining us at YogTowers, here's a specially made song and video featuring the vocal talents of Martyn, Lewis and Simon, mixed by Sparkles* and animated by Ciaran!

Featuring Martyn Littlewood: http://www.youtube.com/inthelittlewood
Ciaran's Animations: http://www.youtube.com/ceeraanoo
Arranged and additional vocals by Sparkles*: http://www.youtube.com/area11band

▬▬▬▬▬

👕 Buy Yogscast Merch: https://store.yogscast.com/
💖 BECOME A MEMBER: https://yogsca.st/youtubemembers

Keep up to date on The Yogscast here:
Twitter: https://twitter.com/yogscast
TikTok: https://www.tiktok.com/@yogscastofficial
Instagram: https://www.instagram.com/officialyogscast
Facebook: https://www.facebook.com/yogscast/
Watch us live on Twitch.tv every day!  http://www.twitch.tv/yogscast/ 

▬▬▬▬▬

Business enquiries: contact@yogscast.com

Want to send something to us? Here's our address:

Lewis & Simon - The Yogscast
4th Floor - King William House
13 Queen Square
Bristol
BS1 4NT",The Yogscast,screw the nether martyn littlewood inthelittlewood yogscast parody maroon 5 moves like jagger funny comedy minecraft gaming funny minecraft british accent minecraft server lets play play through playthrough commentary how do i craft indie indie games indiegames survival minecraft music craft song paraody song how do i craft this again sparkles,Gaming,243
262,82000,61187074,1028080,AWOLNATION - Run (Official Audio),"The Official Audio Video for AWOLNATION's - ""Run""

AWOLNATION - Run (Official Audio)

Watch the official music video for AWOLNATION's new song ""Handyman"" - https://youtu.be/nFWV97X_0Po

From AWOLNATION’s new album, ‘RUN’, available now at:
iTunes - http://smarturl.it/AWOLRun  
CDs, Vinyl + Bundles - http://smarturl.it/AWOLRunCD
Google Play - http://smarturl.it/awolrungoogleplay
 
Stream ‘RUN’ on Spotify - http://smarturl.it/AWOLRunSpotify

AWOLNATION Run Lyrics:

I am a human being capable of doing terrible things
I am a human being capable of doing terrible things
I am a human being capable of doing terrible things
I am a human being capable of doing terrible things

There’s lightning striking all over the world
There’s lightning striking all over the world
There’s lightning striking all over the world
There’s lightning striking all over the world

I am a human being capable of doing terrible things
I am a human being capable of doing terrible things

Run

Hey! Hey! Hey! Hey! Hey! Hey! Hey!

You people are mistaken if you think that I’m awake and celebrating  anything that I’ve become
You people are mistaken if you think that I’m awake and celebrating  anything that I’ve become

AWOLNATION Tour Dates:
http://awolnationmusic.com/tour

Connect with AWOLNATION:
Official - http://awolnationmusic.com/
Facebook- http://facebook.com/awolnation
Twitter -http://twitter.com/awolnation
Instagram - http://instagram.com/awolnation
YouTube - http://youtube.com/awolnation
Soundcloud - http://soundcloud.com/awolnation

© Red Bull Records http://redbullrecords.com

#awolnation #redbullrecords #run",Red Bull Records,Red Bull Records redbullrecords awolnation RUN AWOLNATION AWOLNATION Run AWOLNATION Sail AWOLNATION Music AWOL NATION awolnation run Run Awolnation awolnation run remix awolnation run meme awolnation run live awolnation run instrumental awolnation run lyrics AWOLNATION Run Cover run awolnation AWolnation Run Audio Run Official Audio Run Music Video sail awolnation awolnation red bull run awolnation lyrics awolnation run music video awolnation run video,Music,242
263,3200,61311817,141013,Aca Lukas - Volis Li Me - ( Official Music Video 2016 ) HD,"Powered by Saša Mirković
Sva prava zadržava Hype production doo

FB: www.facebook.com/AleksandarVuksanovicOfficial
Instagram : www.instagram.com/aleksandar_vuksanovic_official/
Twitter: www.twitter.com/aca__lukas
Tiktok: acalukasoriginal


Label and copyright: Aca Lukas
Zabranjeno svako kopiranje video i/ili audio snimaka i postavljanje na druge kanale!",Aca Lukas,aca lukas by pass licna karta dodji gore stil zivota luda balkanska ne zanosim se ja nisam preziveo lesce bele ruze reci Aca lukas volis li me 2016 KVZ Music,Music,221
264,3000,60848983,106254,JELENA ROZGA - TSUNAMI (OFFICIAL VIDEO 2014) HD,"Follow Jelena:
http://www.facebook.com/rozga.jelena
http://www.instagram.com/rozgajelenaofficial
http://www.twitter.com/jelenarozga

Subscribe to Jelena Rozga: http://bit.ly/JelenaRozgaYT

Jelena Rozga - Tsunami .. koji rusi nase osobne rekorde ... :) 

Glazba i text: Dušan Bačić
Aranžman i produkcija: Bojan Dragojević - Empire Studio
Programiranje aranžmana: Bojan Dragojević i Dejan Nikolić
Harmonike: Dejan Nikolić
Gitare: Petar Trumbetaš
Prateći vokali: Irina Dragojević i Tanja Vasiljević

Directed by: Dario Radusin
Make up: Saša Joković
Hair: Larita Studio

Buy CD ""Moderna žena"":
http://bit.ly/ModernaZenaWebShop
http://bit.ly/ModernaZenaiTunes
http://bit.ly/ModernaZenaAmazon

© JRFC

TU NEMA PRAVDE,
TU NEMA KRUHA,
TU GDJE JE PROŠLA TVOJA RUKA
TI IDEŠ VANI KO TSUNAMI
I DRUGU GRLIŠ OKO STRUKA
TI IDEŠ KUĆI, PJEVAJUĆI
A JA MORAM BITI SAMA
MA JOŠ JE DOBRA, PAMET MOJA
JA OSTAVLJAM TE OVIH DANA
OSTAVLJAM TE OVIH DANA

TI NE ZNAŠ DA SAM TU
A ONA, PIJANA DO POLA 
TI PLEŠE OKO STOLA
TI VIDIŠ SAMO NJU
A JA NE DAM 
DA PRAVIŠ ME BUDALOM NI DAN
A TI BI MALO
JEDNU, PA DRUGU, PA DVIJE
A TAKO MILI ODLAZI DO VRAGA SVE
I NEMA NIČEG IZMEĐU TEBE I NJE
AKO TEBE PITAM
AL VIŠE NISI BITAN

JA NEĆU DALJE
JER NEMAŠ SLUHA
I NE SLUŠAŠ ME NI TRENUTKA
TI IDEŠ VANI KO TSUNAMI
I DRUGU GRLIŠ OKO STRUKA
TI IDEŠ KUĆI, PJEVAJUĆI
A JA MORAM BITI SAMA
MA JOŠ JE DOBRA, PAMET MOJA
JA OSTAVLJAM TE OVIH DANA
OSTAVLJAM TE OVIH DANA",Jelena Rozga,Jelena Rozga Jelena Rozga (Musical Artist) Jelena Rozga Tsunami Official Music HD Video Lyrics Split Croatia Hrvatska Cunami New Hit Single Novi Singl,Music,198
265,6200,59628264,147699,Seka Aleksic - Crno i zlatno - (Audio 2003),"️️👉 Uključi 🔔 da dobijaš obaveštenja za sve nove pesme! 
Facebook: https://www.facebook.com/GrandProduction

Seka Aleksic - Crno i zlatno - (Audio 2003)
Muzika: Dragan Brajović Braja
Tekst: Dragan Brajović Braja
Aranžman: Dejan Abadić

Slušaj najveće hitove folk muzike na Grand Radiju 24/7 📻🎶
https://youtube.com/live/tLOA1ouRe7s

🎶 Download 🎶
iTunes: https://apple.co/2RpYWG3
Google play: https://is.gd/Y1DO5T
Amazon: https://is.gd/zX9wnz

🎧 Listen 🎧
Deezer: http://bit.ly/2RlkR19
Spotify: https://spoti.fi/2RpYW91

Zvanični Portal Grand Production-a: http://grand.online/
Facebook: https://www.facebook.com/GrandProduction
Label & Copyright: Grand Production
Zabranjeno svako kopiranje video i/ili audio snimaka i
postavljanje na druge kanale!

https://youtu.be/_SKe5AsjV1k
https://www.youtube.com/@GrandProductionOfficial

#GrandProduction
#SekaAleksić
#CrnoIZlatno",Grand Production,Da sam musko Crno i zlatno Iskoristi moje mane Svidja mi se tvoja devojka Aspirin Rodjena s vukovima Sto je bilo moje njeno je Ko Da Sutra Ne Postojim seka crno i zlatno spot seka crno i zlatno live seka aleksic crno i zlatno seka aleksic crno i zlatno spot seka aleksic crno i zlatno album umetnik u ljubavi pomesaj ove noci da znam da tebi pripadam seka crno i zlatno diraj me usnama stavi me u ram seka aleksic 2003 seka aleksic 2023,Music,222
266,9100,58471355,299116,Green Day - 21 Guns Official Music Video - HD,"It's the origenal Audio Track from the CD, but a other Music Video, it's in the end not soooo synchron
© 2009 Warner Bros. Records Inc.
© 2009 WMG",XxGreenDayHDxX,21 guns green day 21st century breakdown know your enemy east jesus nowhere american idiot holiday dookie boulevard of broken dreams wake me up when september ends tre cool mike dirnt billie joe armstrong guitar drums bass,Music,332
267,17000,58390730,489708,Miley Cyrus - Wrecking Ball (CAKED UP Remix),"Miley Cyrus - Wrecking Ball (CAKED UP Remix)
🔥 STREAM NOW: https://trapnation.komi.io

CAKED UP
✗ https://twitter.com/CVKEDUP
✗ https://www.facebook.com/wearecakedup


✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#mileycyrus #cakedup #wreckingball #trapnation #trap #edm #trapmusic #trapremix #remix #music #mix #visualizer",Trap Nation,Electronic Music Trap Nation Wrecking Ball (Award-Winning Work) Electronic Dance Music gaming music трап натион trap nation 2020 Trap music Pop Music (Musical Genre) EDM Miley Cyrus (Celebrity) trap nation TrapNation Join The Nation Trap Music 2015 Trap Music trapnation Dance Music Remix (Industry) trap music,Music,262
268,12000,57968617,231957,"Dubioza Kolektiv ""Kažu"" (Official video)","✔ SUBSCRIBE: http://bit.ly/5u85cr183
Dubioza kolektiv ""Kažu"", Apsurdistan, 2013.
Besplatan download ""Apsurdistana"": http://dubioza.mediafire.com/download.php?9g7d9qartzt5bde

Animacija i režija: Toni Huml (www.toni.ba)
Crtež: Filip Andronik (www.superamnesia.com)

Follow Dubioza kolektiv:
Web - http://dubioza.org 
Shop - http://shop.dubioza.org 
Facebook - http://facebook.com/dubioza
Twitter - http://twitter.com/dubiozakolektiv
Instagram - http://instagram.com/dubiozagram
Youtube - http://youtube.com/dubiozaTV

Lyrics:

Kažu

Kažu da je Bosna samo država za rođaka
i da smo na vrhu liste po odlivu ""mozaka""

Kažu opet Iran pravi nuklearne bombe 
žvaka čisti zube al' izvaljuje plombe

Kažu što je babi milo to joj se i snilo
kažu na Jamajci gandžu prodaju na kilo

Kažu nemoj vode vruć, kod nas propuh ubija
igrali smo dobro ali zajeb'o nas sudija

Kažu da je alkohol zdraviji od trave
kažu ako nemaš stav odma' ti ga stave

Kažu da su plavke gluplje nego crnke i brinete
i da okus bude bolji s kašikom Vegete

Kažu neće nikad prestat' glave da nam pune
Sve dok je ovaca neće falit' vune

Spale su nam gaće, zagrizli smo udice
Glave nam u pijesku, nezaštićene guzice

Kažu da je smak svijeta relativno blizu
i da su nas banke uvukle u krizu

Mene tjeraju na izbore svake dvije godine,
a ja glasam za kafanu i marihuanu

Od Vatikana do Irana
Kao da smo juče pali s grana
Od Vatikana do Irana
majmunu je dovoljna banana

Od Vatikana do Irana
Kao da smo juče pali s grana
Od Vatikana do Irana
ilegalna je marihuana

Kažu da malu djecu donosi nam roda
i da jedino je zdrava flaširana voda

Kažu da uz pjesmu efikasnije se trlja
čudotvorni sapun protiv tvrdokornih mrlja

Kažu neće nikad prestat' glave da nam pune
Sve dok je ovaca neće falit' vune

Spale su nam gaće, zagrizli smo udice
Glave nam u pijesku, nezaštićene guzice

Kažu da je smak svijeta relativno blizu
i da su nas banke uvukle u krizu

Mene tjeraju na izbore svake dvije godine
a ja glasam za kafanu i marihuanu

Od Vatikana do Irana
Kao da smo juče pali s grana
Od Vatikana do Irana
majmunu je dovoljna banana

Od Vatikana do Irana
Kao da smo juče pali s grana
Od Vatikana do Irana
ilegalna je marihuana

#dubiozakolektiv #kažu",Dubioza kolektiv,Dubioza Dubioza kolektiv Kokuz USA Blam Oni Dolaze Bosna Bosnia BiH Sarajevo Mostar Wild Wild East apsurdistan toni huml superamnesia kažu smak svijeta smak sveta banke menart croatia serbia hip hop balkan balkan beat vatikan iran banana majmun marihuana marijuana jamaica ganja gandža baba flaširana voda sapun tvrdokorne mrlje animation cell 2D tourdates crtić cartoon toon crtani film,Music,240
269,5300,56918568,289002,Twenty One Pilots - Heathens (from suicide squad) (traduction fr),"Like !
Abonne toi ! Subscribe !

*I don't win money thanks to my videos, i make that by pleasure. 😊*

Je ne gagne pas d'argent grâce à mes vidéos, je fait ça par plaisir 😊

Tipeee : https://fr.tipeee.com/paroles-fr
    

Paroles :

All my friends are heathens, take it slow
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abused
Tous mes amis sont païens, vas-y doucement
J'attends qu'ils te demandent qui tu connais
S'il te plaît, ne fais pas de geste brusque
Tu ne sais pas la moitié de ce qu'ils ont enduré

All my friends are heathens, take it slow
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abused
Tous mes amis sont païens, vas-y doucement
J'attends qu'ils te demandent qui tu connais
S'il te plaît, ne fais pas de geste brusque
Tu ne sais pas la moitié de ce qu'ils ont enduré

Welcome to the room of people
Who have rooms of people that they loved one day
Docked away
Just because we check the guns at the door
Doesn't mean our brains will change from hand grenades
Bienvenue dans la salle remplie de personnes
Qui ont de la place pour les personnes qu'ils ont aimées un jour
Enfermés
Ce n'est pas parce qu'on vérifie les armes à la porte
que nos cerveaux vont se changer en grenades

You'll never known the psychopath sitting next to you
You'll never known the murderer sitting next to you
You'll think, ""How'd I get here, sitting next to you?""
But after all I've said, please don't forget
Tu ne connaîtras jamais le psychopathe assis à côté de toi
Tu ne connaîtras jamais le meurtrier assis à côté de toi
Tu penseras ""Comment en suis-je arrivé à être assis là près de toi?""
Mais après tout ce que j'ai dit, s'il te plaît n'oublie pas

All my friends are heathens, take it slow
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abused
Tous mes amis sont païens, vas-y doucement
J'attends qu'ils te demandent qui tu connais
S'il te plaît, ne fais pas de geste brusque
Tu ne sais pas la moitié de ce qu'ils ont enduré

We don't deal with outsiders very well
They say newcomers have a certain smell
Yeah, I trust issues, not to mention
They say they can smell your intentions
On ne s'occupe pas très bien des étrangers
Ils disent que les nouveaux venus ont une certaine odeur
Ouais j'ai des problèmes de confiance, sans oublier
Qu'ils disent qu'il peuvent sentir tes intentions

You'll never known the freakshow sitting next to you
You'll have some weird people sitting next to you
You'll think ""How did I get here, sitting next to you?""
But after all I've said, please don't forget
(Watch it, watch it)
Tu ne connaîtras jamais la bête de foire assise à côté de toi
Tu auras des personnes bizarres assises à côté de toi
Tu penseras ""Comment en suis-je arrivé à être assis ici à côté de toi?""
Mais après tout ce que j'ai dit, s'il te plaît n'oublie pas
(Fais gaffe, fais gaffe)

All my friends are heathens, take it slow
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abused
Tous mes amis sont païens, vas-y doucement
J'attends qu'ils te demandent qui tu connais
S'il te plaît, ne fais pas de geste brusque
Tu ne sais pas la moitié de ce qu'ils ont enduré

All my friends are heathens, take it slow (Watch it)
Wait for them to ask you who you know (Watch it)
All my friends are heathens, take it slow (Watch it)
Wait for them to ask you who you know (Watch it)
Tous mes amis sont païens, vas-y doucement (Fais gaffe)
J'attends qu'ils te demandent qui tu connais (Fais gaffe)
Tous mes amis sont païens, vas-y doucement (Fais gaffe)
J'attends qu'ils te demandent qui tu connais (Fais gaffe)

Why'd you come, you knew you should have stayed
(It's blasphemy)
I tried to warn you just to stay away
And now they're outside ready to bust
It looks like you might be one of us
Pourquoi tu es venu, tu savais que tu aurais dû rester
(C'est du blasphème)
J'ai essayé de te prévenir de rester loin
Et maintenant ils sont dehors prêt à exploser
On dirait que tu es l'un des nôtres",PAROLES FR,Twenty One Pilots - heathens ( TRADUCTION FR ) PAROLES FR paroles fr music suicide squad musique suicide squat from suicide squat from suicide squad,Music,191
270,12000,55938056,372743,Dr. Dre ft Eminem & Xzibit - What's the Difference,Whats the difference between me and you,cvmkyle,eminem dr.dre xzibit whats the difference,Music,244
271,18000,55698153,255645,GASTTOZZ - NAMERNO ( OFFICIAL VIDEO ) 4K 2016,"Gasttozz Booking: 
MENAGMENT Musik Elite Frankfurt 0049-0163-3301168
menager@live.de
👉Slušaj na svim platformama ili preuzmi MP3: https://idjtunes.fanlink.to/namerno


Label and copyright: IDJTunes
https://www.facebook.com/davideohd

Buy It On:
Google Play: http://bit.ly/2e5b5zB
iTunes: http://apple.co/2e58aas
Amazon: http://amzn.to/2ffJgSR

Listen:
Deezer: http://bit.ly/2fHn7zR
Spotify: http://bit.ly/2eD4MQd


ZABRANJEN je re-upload spota na svoj licni kanal zbog krsenja autorskih prava i smanjivanja kvaliteta slike i zvuka! 
Svaki upload spota na YouTube, bice prijavljen administratorima i ukljonjen sa vaseg kanala.

Produced by: daVideo
Directed by: David Ljubenovic
Director of photography: David Ljubenovic
Editing & Post Production: David Ljubenovic
Assistent: Ana Krstic
MakeUp: Lidija Dinčić
Stylist: Nebojša Mandić

Tekst // Coby / Gasttozz
Muzika// Coby 
Aranzman// Coby
Produkcija// Coby
Mix Master // Shalla
Prateći vokali// Coby / Vanja Mijatovic


Prijatelji ovog projekta:

Klub Underground - Get Low Zurke
https://www.facebook.com/undergroundclubbelgrade/?fref=ts

GFG Motors
http://www.polovniautomobili.com/gfg

Beauty Centar Butik Lepote
https://www.facebook.com/butiklepote/?fref=ts

Butik Esxlusive 
https://www.facebook.com/exclusivebutikbg/?fref=ts




Follow us//
Gasttozz on Facebook: http://bit.ly/2ffVkpH
Gasttozz on Instagram: http://bit.ly/2ffWwJP
Coby on Facebook : http://bit.ly/2eCY4MM
Coby on Instagram: https://goo.gl/DVKaMW
David Ljubenovic on Facebook: https://goo.gl/GNYxhj
Davideo on Facebook: https://goo.gl/x4iEZ9 
David Ljubenovic on Instagram: http://goo.gl/0Wsza2",Gasttozz,gasttozz namerno burazengije whoop gastoz gastos gasstoz gastozz coby vuk mob marko moreno cvija jala brat buba corelli katarina zivkovic katarina grujic rasta ceca aca lukas gastoz pesma gasttozz oficial oficijalno gasttozz dinca,Entertainment,204
272,13000,54433047,550318,Veorra - Run,"Veorra - Run
🔥 STREAM NOW: https://trapnation.komi.io

Veorra
✗ https://soundcloud.com/veorra
✗ http://www.instagram.com/veorra


✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#veorra #run #trapnation #trap #edm #trapmusic #trapremix #remix #music #mix #visualizer",Trap Nation,gaming music EDM music Join The Nation Veorra - Run Electronic Dance Music Trap Nation trap nation 2020 trapnation trap music TrapNation Trap Electronic Music trap nation Trap Music трап натион Trap Music 2015 Dance Music,Music,240
273,0,54894536,125474,AMADEUS BAND-LAZU TE (OFFICIAL AUDIO),"MUSIC: BOJAN STANIMIROVIC-BOKITATKO PREDSEDNIK
LYRICS: BOJAN STANIMIROVIC-BOKITATKO PREDSEDNIK",AmadeusBandOfficial,Sasha Kovacevic lazu Pantelis amadeus Bosnia BEND Delta City Novak Tose Proeski video band Songwriter Spot Amadeus Pink visual Serbia SRBIJA keky Official aleksandar Music Telegraf Band Ruka za spas Lapsus Lexington Balkan Letnji hit Exkluziv SPOT Pantelis Pantelidis BRATISLAV Novak Djokovic Nole Belgrade Television Sasa Kovacevic DIKIC Kovacevica AMADEUS infinity Novak Djokovic kerekes ZANDARMERIJA te Hit bend Serbian,Entertainment,196
274,11000,53118100,535647,"""Counting Stars"" - One Republic - w/ Chrissy & Alex Goot","iTunes Download: http://msclvr.co/U0rVjW Google Play: http://smarturl.it/dg-cs
Stream from Spotify/Apple/etc: http://smarturl.it/s-cs
SUBSCRIBE! I promise, it's fun :1 http://bit.ly/SubscribeKHS

We just opened an online store with shirts, cd's and other cool stuff here:
http://www.kurthugoschneider.com/store

_______________________

GET IN TOUCH!

ALEX GOOT: 

YouTube: http://www.youtube.com/GootMusic
Facebook: http://www.facebook.com/gootmusic
Twitter: http://www.twitter.com/alexgoot

KURT SCHNEIDER

Facebook: http://www.facebook.com/kurthugoschneider
Twitter: http://www.twitter.com/kurthschneider
Kastr download/follow: https://kastr.app.link/KurtHugoSchneider

CHRISSY COSTANZA (from Against The Current)
YouTube: http://www.youtube.com/AgainstTheCurrentNY
Facebook: http://www.facebook.com/againstthecurrentband
Twitter: http://www.twitter.com/ChrissyCostanza

_______________",Kurt Hugo Schneider,Counting Stars OneRepublic (Musical Group) Cover chrissy costanza alex goot Kurt Hugo Schneider (Musical Artist) lyrics official music video,Music,226
275,3900,53051727,306038,"Kygo, Miguel - Remind Me to Forget (Official Audio)","Multi: http://smarturl.it/xRMTF
 
Apple Music: http://smarturl.it/xRMTF/applemusic
Itunes: http://smarturl.it/xRMTF/itunes
Spotify: http://smarturl.it/xRMTF/spotify
Deezer: http://smarturl.it/xRMTF/deezer
Youtube: http://smarturl.it/xRMTF/youtubeaudio
TIDAL: http://smarturl.it/xRMTF/tidal
Amazon Music: http://smarturl.it/xRMTF/az
Google Play: http://smarturl.it/xRMTF/googleplay
 
Follow Kygo: 
https://www.facebook.com/kygoofficial/
https://www.instagram.com/kygomusic/
https://twitter.com/KygoMusic
 
Follow Miguel:
https://www.facebook.com/miguelmusic/
https://www.instagram.com/miguel/
https://twitter.com/Miguel",Kygo,Kygovevo vevo official video music video single album dance electronic tropical house Here for You Cloud Nine pop Cloud Firestone Raging Stay Stole the Show Stargazing It Ain't Me First Time Stranger Things This Town Kids in Love Sky Walker Sure Thing Come Through and Chill Pineapple Skies Banana Clip featuring Miguel feat Miguel feat. Miguel ft. Miguel ft Miguel Kygo Miguel Remind Me to Forget,Music,219
